School Year,District/LEA,SchoolName,SubjectArea,Subject,Percent Proficient
2015,BOX ELDER DISTRICT,PARK VALLEY ELEMENTARY,M,5th Grade Math,N<10
2015,BOX ELDER DISTRICT,NORTH PARK SCHOOL,M,5th Grade Math,53.8%
2015,BOX ELDER DISTRICT,MOUNTAIN VIEW SCHOOL,M,5th Grade Math,41.4%
2015,BOX ELDER DISTRICT,MCKINLEY SCHOOL,M,5th Grade Math,52.3%
2015,BOX ELDER DISTRICT,LAKE VIEW SCHOOL,M,5th Grade Math,42.2%
2015,BOX ELDER DISTRICT,GROUSE CREEK ELEMENTARY,M,5th Grade Math,N<10
2015,BOX ELDER DISTRICT,GARLAND SCHOOL,M,5th Grade Math,75.6%
2015,BOX ELDER DISTRICT,FOOTHILL SCHOOL,M,5th Grade Math,52.7%
2015,BOX ELDER DISTRICT,FIELDING SCHOOL,M,5th Grade Math,46.9%
2015,BOX ELDER DISTRICT,DISCOVERY SCHOOL,M,5th Grade Math,78.2%
2015,BOX ELDER DISTRICT,CENTURY SCHOOL,M,5th Grade Math,54.8%
2015,BOX ELDER DISTRICT,PARK VALLEY ELEMENTARY,M,6th Grade Math,N<10
2015,BOX ELDER DISTRICT,HARRIS INTERMEDIATE,M,6th Grade Math,46.1%
2015,BOX ELDER DISTRICT,YOUNG INTERMEDIATE,M,6th Grade Math,42.8%
2015,BOX ELDER DISTRICT,YOUNG INTERMEDIATE,M,7th Grade Math,50.0%
2015,BOX ELDER DISTRICT,HARRIS INTERMEDIATE,M,7th Grade Math,57.3%
2015,BOX ELDER DISTRICT,PARK VALLEY SECONDARY,M,7th Grade Math,N<10
2015,BOX ELDER DISTRICT,PARK VALLEY SECONDARY,M,8th Grade Math,N<10
2015,BOX ELDER DISTRICT,BEAR RIVER MIDDLE,M,8th Grade Math,45.6%
2015,BOX ELDER DISTRICT,BOX ELDER MIDDLE,M,8th Grade Math,57.6%
2015,BOX ELDER DISTRICT,BOX ELDER MIDDLE,M,Secondary Math I,48.4%
2015,BOX ELDER DISTRICT,BEAR RIVER MIDDLE,M,Secondary Math I,57.1%
2015,BOX ELDER DISTRICT,DALE YOUNG COMMUNITY HIGH,M,Secondary Math I,?5%
2015,BOX ELDER DISTRICT,PARK VALLEY SECONDARY,M,Secondary Math I,N<10
2015,BOX ELDER DISTRICT,PARK VALLEY SECONDARY,M,Secondary Math II,N<10
2015,BOX ELDER DISTRICT,DALE YOUNG COMMUNITY HIGH,M,Secondary Math II,?5%
2015,BOX ELDER DISTRICT,BEAR RIVER HIGH,M,Secondary Math II,31.8%
2015,BOX ELDER DISTRICT,BOX ELDER HIGH,M,Secondary Math II,35.5%
2015,BOX ELDER DISTRICT,BOX ELDER HIGH,M,Secondary Math III,51.8%
2015,BOX ELDER DISTRICT,BEAR RIVER HIGH,M,Secondary Math III,51.6%
2015,BOX ELDER DISTRICT,THREE MILE CREEK SCHOOL,S,4th Grade Science,52.8%
2015,BOX ELDER DISTRICT,SNOWVILLE SCHOOL,S,4th Grade Science,N<10
2015,BOX ELDER DISTRICT,PARK VALLEY ELEMENTARY,S,4th Grade Science,N<10
2015,BOX ELDER DISTRICT,NORTH PARK SCHOOL,S,4th Grade Science,68.4%
2015,BOX ELDER DISTRICT,MCKINLEY SCHOOL,S,4th Grade Science,26.0%
2015,BOX ELDER DISTRICT,MOUNTAIN VIEW SCHOOL,S,4th Grade Science,32.8%
2015,BOX ELDER DISTRICT,FOOTHILL SCHOOL,S,4th Grade Science,51.1%
2015,BOX ELDER DISTRICT,GARLAND SCHOOL,S,4th Grade Science,42.1%
2015,BOX ELDER DISTRICT,GROUSE CREEK ELEMENTARY,S,4th Grade Science,N<10
2015,BOX ELDER DISTRICT,LAKE VIEW SCHOOL,S,4th Grade Science,24.2%
2015,BOX ELDER DISTRICT,CENTURY SCHOOL,S,4th Grade Science,38.8%
2015,BOX ELDER DISTRICT,DISCOVERY SCHOOL,S,4th Grade Science,62.3%
2015,BOX ELDER DISTRICT,FIELDING SCHOOL,S,4th Grade Science,60.9%
2015,BOX ELDER DISTRICT,FIELDING SCHOOL,S,5th Grade Science,73.4%
2015,BOX ELDER DISTRICT,DISCOVERY SCHOOL,S,5th Grade Science,70.5%
2015,BOX ELDER DISTRICT,CENTURY SCHOOL,S,5th Grade Science,50.0%
2015,BOX ELDER DISTRICT,LAKE VIEW SCHOOL,S,5th Grade Science,58.2%
2015,BOX ELDER DISTRICT,GROUSE CREEK ELEMENTARY,S,5th Grade Science,N<10
2015,BOX ELDER DISTRICT,GARLAND SCHOOL,S,5th Grade Science,69.9%
2015,BOX ELDER DISTRICT,FOOTHILL SCHOOL,S,5th Grade Science,50.7%
2015,BOX ELDER DISTRICT,MOUNTAIN VIEW SCHOOL,S,5th Grade Science,36.2%
2015,BOX ELDER DISTRICT,MCKINLEY SCHOOL,S,5th Grade Science,52.3%
2015,BOX ELDER DISTRICT,NORTH PARK SCHOOL,S,5th Grade Science,57.4%
2015,BOX ELDER DISTRICT,PARK VALLEY ELEMENTARY,S,5th Grade Science,N<10
2015,BOX ELDER DISTRICT,SNOWVILLE SCHOOL,S,5th Grade Science,N<10
2015,BOX ELDER DISTRICT,THREE MILE CREEK SCHOOL,S,5th Grade Science,62.8%
2015,BOX ELDER DISTRICT,HARRIS INTERMEDIATE,S,6th Grade Science,53.2%
2015,BOX ELDER DISTRICT,YOUNG INTERMEDIATE,S,6th Grade Science,56.6%
2015,BOX ELDER DISTRICT,PARK VALLEY ELEMENTARY,S,6th Grade Science,N<10
2015,BOX ELDER DISTRICT,YOUNG INTERMEDIATE,S,7th Grade Science,41.6%
2015,BOX ELDER DISTRICT,HARRIS INTERMEDIATE,S,7th Grade Science,57.5%
2015,BOX ELDER DISTRICT,PARK VALLEY SECONDARY,S,7th Grade Science,N<10
2015,BOX ELDER DISTRICT,BEAR RIVER MIDDLE,S,8th Grade Science,52.3%
2015,BOX ELDER DISTRICT,BOX ELDER MIDDLE,S,8th Grade Science,56.1%
2015,BOX ELDER DISTRICT,BOX ELDER MIDDLE,S,Earth Science,60.9%
2015,BOX ELDER DISTRICT,BEAR RIVER MIDDLE,S,Earth Science,52.9%
2015,BOX ELDER DISTRICT,BEAR RIVER HIGH,S,Earth Science,29.1%
2015,BOX ELDER DISTRICT,DALE YOUNG COMMUNITY HIGH,S,Earth Science,12.8%
2015,BOX ELDER DISTRICT,DALE YOUNG COMMUNITY HIGH,S,Biology,?5%
2015,BOX ELDER DISTRICT,BEAR RIVER HIGH,S,Biology,33.1%
2015,BOX ELDER DISTRICT,PARK VALLEY SECONDARY,S,Biology,N<10
2015,BOX ELDER DISTRICT,BOX ELDER HIGH,S,Biology,47.7%
2015,BOX ELDER DISTRICT,BOX ELDER HIGH,S,Chemistry,62.3%
2015,BOX ELDER DISTRICT,BEAR RIVER HIGH,S,Chemistry,54.9%
2015,BOX ELDER DISTRICT,BEAR RIVER HIGH,S,Physics,34.8%
2015,BOX ELDER DISTRICT,BOX ELDER HIGH,S,Physics,72.0%
2015,CACHE DISTRICT,LEWISTON SCHOOL,L,3rd Grade Language Arts,46.5%
2015,CACHE DISTRICT,LINCOLN SCHOOL,L,3rd Grade Language Arts,53.2%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,L,3rd Grade Language Arts,65.7%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,L,3rd Grade Language Arts,64.8%
2015,CACHE DISTRICT,PARK SCHOOL,L,3rd Grade Language Arts,65.4%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,L,3rd Grade Language Arts,73.0%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,L,3rd Grade Language Arts,52.1%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,L,3rd Grade Language Arts,57.4%
2015,CACHE DISTRICT,SUMMIT SCHOOL,L,3rd Grade Language Arts,78.0%
2015,CACHE DISTRICT,SUNRISE SCHOOL,L,3rd Grade Language Arts,70.3%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,L,3rd Grade Language Arts,72.5%
2015,CACHE DISTRICT,NIBLEY SCHOOL,L,3rd Grade Language Arts,69.4%
2015,CACHE DISTRICT,CANYON SCHOOL,L,3rd Grade Language Arts,53.7%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,L,3rd Grade Language Arts,44.3%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,L,3rd Grade Language Arts,34.3%
2015,CACHE DISTRICT,HERITAGE SCHOOL,L,3rd Grade Language Arts,61.2%
2015,CACHE DISTRICT,HERITAGE SCHOOL,L,4th Grade Language Arts,60.0%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,L,4th Grade Language Arts,53.9%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,L,4th Grade Language Arts,43.2%
2015,CACHE DISTRICT,CANYON SCHOOL,L,4th Grade Language Arts,48.9%
2015,CACHE DISTRICT,NIBLEY SCHOOL,L,4th Grade Language Arts,62.7%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,L,4th Grade Language Arts,61.5%
2015,CACHE DISTRICT,SUNRISE SCHOOL,L,4th Grade Language Arts,67.8%
2015,CACHE DISTRICT,SUMMIT SCHOOL,L,4th Grade Language Arts,51.9%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,L,4th Grade Language Arts,67.4%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,L,4th Grade Language Arts,50.0%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,L,4th Grade Language Arts,60.4%
2015,CACHE DISTRICT,PARK SCHOOL,L,4th Grade Language Arts,61.7%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,L,4th Grade Language Arts,66.2%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,L,4th Grade Language Arts,52.1%
2015,CACHE DISTRICT,LINCOLN SCHOOL,L,4th Grade Language Arts,52.6%
2015,CACHE DISTRICT,LEWISTON SCHOOL,L,4th Grade Language Arts,47.3%
2015,CACHE DISTRICT,LEWISTON SCHOOL,L,5th Grade Language Arts,56.7%
2015,CACHE DISTRICT,LINCOLN SCHOOL,L,5th Grade Language Arts,55.4%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,L,5th Grade Language Arts,62.2%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,L,5th Grade Language Arts,53.8%
2015,CACHE DISTRICT,PARK SCHOOL,L,5th Grade Language Arts,54.4%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,L,5th Grade Language Arts,47.8%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,L,5th Grade Language Arts,63.7%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,L,5th Grade Language Arts,71.7%
2015,CACHE DISTRICT,SUMMIT SCHOOL,L,5th Grade Language Arts,57.1%
2015,CACHE DISTRICT,SUNRISE SCHOOL,L,5th Grade Language Arts,69.5%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,L,5th Grade Language Arts,59.3%
2015,CACHE DISTRICT,NIBLEY SCHOOL,L,5th Grade Language Arts,62.7%
2015,CACHE DISTRICT,CANYON SCHOOL,L,5th Grade Language Arts,72.3%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,L,5th Grade Language Arts,66.7%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,L,5th Grade Language Arts,55.0%
2015,CACHE DISTRICT,HERITAGE SCHOOL,L,5th Grade Language Arts,62.3%
2015,CACHE DISTRICT,WILLOW VALLEY MIDDLE,L,6th Grade Language Arts,45.9%
2015,CACHE DISTRICT,WHITE PINE MIDDLE,L,6th Grade Language Arts,50.5%
2015,CACHE DISTRICT,CEDAR RIDGE MIDDLE,L,6th Grade Language Arts,58.4%
2015,CACHE DISTRICT,SPRING CREEK MIDDLE,L,6th Grade Language Arts,59.9%
2015,CACHE DISTRICT,SPRING CREEK MIDDLE,L,7th Grade Language Arts,63.2%
2015,CACHE DISTRICT,CEDAR RIDGE MIDDLE,L,7th Grade Language Arts,60.2%
2015,CACHE DISTRICT,WHITE PINE MIDDLE,L,7th Grade Language Arts,45.7%
2015,CACHE DISTRICT,WILLOW VALLEY MIDDLE,L,7th Grade Language Arts,57.7%
2015,CACHE DISTRICT,CACHE HIGH,L,7th Grade Language Arts,N<10
2015,CACHE DISTRICT,CACHE HIGH,L,8th Grade Language Arts,N<10
2015,CACHE DISTRICT,NORTH CACHE CENTER,L,8th Grade Language Arts,53.1%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,L,8th Grade Language Arts,52.3%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,L,9th Grade Language Arts,65.8%
2015,CACHE DISTRICT,NORTH CACHE CENTER,L,9th Grade Language Arts,58.9%
2015,CACHE DISTRICT,CACHE HIGH,L,9th Grade Language Arts,N<10
2015,CACHE DISTRICT,CACHE HIGH,L,10th Grade Language Arts,11-19%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,L,10th Grade Language Arts,N<10
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,L,10th Grade Language Arts,59.3%
2015,CACHE DISTRICT,SKY VIEW HIGH,L,10th Grade Language Arts,52.9%
2015,CACHE DISTRICT,SKY VIEW HIGH,L,11th Grade Language Arts,50.1%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,L,11th Grade Language Arts,52.8%
2015,CACHE DISTRICT,CACHE HIGH,L,11th Grade Language Arts,?20%
2015,CACHE DISTRICT,NIBLEY SCHOOL,M,3rd Grade Math,75.8%
2015,CACHE DISTRICT,CANYON SCHOOL,M,3rd Grade Math,59.7%
2015,CACHE DISTRICT,HERITAGE SCHOOL,M,3rd Grade Math,70.4%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,M,3rd Grade Math,31.4%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,M,3rd Grade Math,53.2%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,M,3rd Grade Math,80.4%
2015,CACHE DISTRICT,SUNRISE SCHOOL,M,3rd Grade Math,77.4%
2015,CACHE DISTRICT,SUMMIT SCHOOL,M,3rd Grade Math,84.1%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,M,3rd Grade Math,71.3%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,M,3rd Grade Math,68.5%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,M,3rd Grade Math,78.9%
2015,CACHE DISTRICT,PARK SCHOOL,M,3rd Grade Math,67.3%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,M,3rd Grade Math,78.4%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,M,3rd Grade Math,72.9%
2015,CACHE DISTRICT,LINCOLN SCHOOL,M,3rd Grade Math,54.4%
2015,CACHE DISTRICT,LEWISTON SCHOOL,M,3rd Grade Math,69.8%
2015,CACHE DISTRICT,LEWISTON SCHOOL,M,4th Grade Math,60.0%
2015,CACHE DISTRICT,LINCOLN SCHOOL,M,4th Grade Math,59.6%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,M,4th Grade Math,64.8%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,M,4th Grade Math,68.8%
2015,CACHE DISTRICT,PARK SCHOOL,M,4th Grade Math,72.3%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,M,4th Grade Math,72.9%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,M,4th Grade Math,71.6%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,M,4th Grade Math,77.2%
2015,CACHE DISTRICT,SUMMIT SCHOOL,M,4th Grade Math,68.8%
2015,CACHE DISTRICT,SUNRISE SCHOOL,M,4th Grade Math,82.4%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,M,4th Grade Math,73.8%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,M,4th Grade Math,80.2%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,M,4th Grade Math,61.8%
2015,CACHE DISTRICT,HERITAGE SCHOOL,M,4th Grade Math,75.7%
2015,CACHE DISTRICT,CANYON SCHOOL,M,4th Grade Math,60.9%
2015,CACHE DISTRICT,NIBLEY SCHOOL,M,4th Grade Math,62.7%
2015,CACHE DISTRICT,NIBLEY SCHOOL,M,5th Grade Math,65.7%
2015,CACHE DISTRICT,CANYON SCHOOL,M,5th Grade Math,77.1%
2015,CACHE DISTRICT,HERITAGE SCHOOL,M,5th Grade Math,70.5%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,M,5th Grade Math,71.0%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,M,5th Grade Math,84.0%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,M,5th Grade Math,64.4%
2015,CACHE DISTRICT,SUNRISE SCHOOL,M,5th Grade Math,68.6%
2015,CACHE DISTRICT,SUMMIT SCHOOL,M,5th Grade Math,69.4%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,M,5th Grade Math,69.0%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,M,5th Grade Math,67.0%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,M,5th Grade Math,62.2%
2015,CACHE DISTRICT,PARK SCHOOL,M,5th Grade Math,64.9%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,M,5th Grade Math,61.3%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,M,5th Grade Math,67.1%
2015,CACHE DISTRICT,LINCOLN SCHOOL,M,5th Grade Math,59.5%
2015,CACHE DISTRICT,LEWISTON SCHOOL,M,5th Grade Math,67.7%
2015,CACHE DISTRICT,CEDAR RIDGE MIDDLE,M,6th Grade Math,47.6%
2015,CACHE DISTRICT,SPRING CREEK MIDDLE,M,6th Grade Math,51.9%
2015,CACHE DISTRICT,WILLOW VALLEY MIDDLE,M,6th Grade Math,50.0%
2015,CACHE DISTRICT,WHITE PINE MIDDLE,M,6th Grade Math,44.7%
2015,CACHE DISTRICT,WHITE PINE MIDDLE,M,7th Grade Math,51.7%
2015,CACHE DISTRICT,WILLOW VALLEY MIDDLE,M,7th Grade Math,64.4%
2015,CACHE DISTRICT,SPRING CREEK MIDDLE,M,7th Grade Math,66.6%
2015,CACHE DISTRICT,CEDAR RIDGE MIDDLE,M,7th Grade Math,63.7%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,M,8th Grade Math,63.7%
2015,CACHE DISTRICT,NORTH CACHE CENTER,M,8th Grade Math,54.3%
2015,CACHE DISTRICT,CACHE HIGH,M,8th Grade Math,N<10
2015,CACHE DISTRICT,CACHE HIGH,M,Secondary Math I,11-19%
2015,CACHE DISTRICT,NORTH CACHE CENTER,M,Secondary Math I,67.7%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,M,Secondary Math I,68.4%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,M,Secondary Math I,?5%
2015,CACHE DISTRICT,SKY VIEW HIGH,M,Secondary Math I,?20%
2015,CACHE DISTRICT,SKY VIEW HIGH,M,Secondary Math II,53.8%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,M,Secondary Math II,66.4%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,M,Secondary Math II,N<10
2015,CACHE DISTRICT,NORTH CACHE CENTER,M,Secondary Math II,N<10
2015,CACHE DISTRICT,CACHE HIGH,M,Secondary Math II,7.5%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,M,Secondary Math III,78.0%
2015,CACHE DISTRICT,SKY VIEW HIGH,M,Secondary Math III,67.8%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,S,4th Grade Science,78.5%
2015,CACHE DISTRICT,SUMMIT SCHOOL,S,4th Grade Science,65.0%
2015,CACHE DISTRICT,SUNRISE SCHOOL,S,4th Grade Science,76.9%
2015,CACHE DISTRICT,NIBLEY SCHOOL,S,4th Grade Science,57.6%
2015,CACHE DISTRICT,CANYON SCHOOL,S,4th Grade Science,57.6%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,S,4th Grade Science,74.1%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,S,4th Grade Science,60.4%
2015,CACHE DISTRICT,HERITAGE SCHOOL,S,4th Grade Science,77.0%
2015,CACHE DISTRICT,LEWISTON SCHOOL,S,4th Grade Science,57.3%
2015,CACHE DISTRICT,LINCOLN SCHOOL,S,4th Grade Science,56.1%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,S,4th Grade Science,64.8%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,S,4th Grade Science,68.8%
2015,CACHE DISTRICT,PARK SCHOOL,S,4th Grade Science,68.1%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,S,4th Grade Science,59.4%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,S,4th Grade Science,40.9%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,S,4th Grade Science,71.7%
2015,CACHE DISTRICT,GREENVILLE SCHOOL,S,5th Grade Science,77.0%
2015,CACHE DISTRICT,RIVER HEIGHTS SCHOOL,S,5th Grade Science,70.3%
2015,CACHE DISTRICT,PROVIDENCE SCHOOL,S,5th Grade Science,58.9%
2015,CACHE DISTRICT,PARK SCHOOL,S,5th Grade Science,63.2%
2015,CACHE DISTRICT,NORTH PARK SCHOOL,S,5th Grade Science,69.9%
2015,CACHE DISTRICT,MILLVILLE SCHOOL,S,5th Grade Science,72.0%
2015,CACHE DISTRICT,LINCOLN SCHOOL,S,5th Grade Science,52.7%
2015,CACHE DISTRICT,LEWISTON SCHOOL,S,5th Grade Science,59.8%
2015,CACHE DISTRICT,HERITAGE SCHOOL,S,5th Grade Science,66.7%
2015,CACHE DISTRICT,BIRCH CREEK SCHOOL,S,5th Grade Science,73.0%
2015,CACHE DISTRICT,MOUNTAINSIDE SCHOOL,S,5th Grade Science,80.0%
2015,CACHE DISTRICT,CANYON SCHOOL,S,5th Grade Science,68.7%
2015,CACHE DISTRICT,NIBLEY SCHOOL,S,5th Grade Science,72.7%
2015,CACHE DISTRICT,SUNRISE SCHOOL,S,5th Grade Science,67.6%
2015,CACHE DISTRICT,SUMMIT SCHOOL,S,5th Grade Science,62.2%
2015,CACHE DISTRICT,WELLSVILLE SCHOOL,S,5th Grade Science,72.9%
2015,CACHE DISTRICT,CEDAR RIDGE MIDDLE,S,6th Grade Science,52.5%
2015,CACHE DISTRICT,SPRING CREEK MIDDLE,S,6th Grade Science,59.3%
2015,CACHE DISTRICT,WILLOW VALLEY MIDDLE,S,6th Grade Science,54.0%
2015,CACHE DISTRICT,WHITE PINE MIDDLE,S,6th Grade Science,47.0%
2015,CACHE DISTRICT,WHITE PINE MIDDLE,S,7th Grade Science,42.7%
2015,CACHE DISTRICT,WILLOW VALLEY MIDDLE,S,7th Grade Science,53.4%
2015,CACHE DISTRICT,SPRING CREEK MIDDLE,S,7th Grade Science,61.8%
2015,CACHE DISTRICT,CEDAR RIDGE MIDDLE,S,7th Grade Science,59.6%
2015,CACHE DISTRICT,NORTH CACHE CENTER,S,8th Grade Science,64.6%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,S,8th Grade Science,65.5%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,S,Earth Science,66.1%
2015,CACHE DISTRICT,NORTH CACHE CENTER,S,Earth Science,56.8%
2015,CACHE DISTRICT,SKY VIEW HIGH,S,Earth Science,?20%
2015,CACHE DISTRICT,SKY VIEW HIGH,S,Biology,53.5%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,S,Biology,63.1%
2015,CACHE DISTRICT,CACHE HIGH,S,Biology,11-19%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,S,Chemistry,80.5%
2015,CACHE DISTRICT,SKY VIEW HIGH,S,Chemistry,79.3%
2015,CACHE DISTRICT,SKY VIEW HIGH,S,Physics,57.8%
2015,CACHE DISTRICT,MOUNTAIN CREST HIGH,S,Physics,80.4%
2015,CACHE DISTRICT,NORTH CACHE CENTER,S,Physics,64.2%
2015,CACHE DISTRICT,SOUTH CACHE CENTER,S,Physics,50.5%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,L,3rd Grade Language Arts,8.9%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,L,4th Grade Language Arts,20-29%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,L,5th Grade Language Arts,20-29%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,L,6th Grade Language Arts,30-39%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,L,7th Grade Language Arts,?20%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,L,8th Grade Language Arts,21-29%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,M,3rd Grade Math,23.9%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,M,4th Grade Math,30-39%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,M,5th Grade Math,30-39%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,M,6th Grade Math,30-39%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,M,7th Grade Math,?20%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,M,8th Grade Math,21-29%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,S,4th Grade Science,30-39%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,S,5th Grade Science,20-29%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,S,6th Grade Science,30-39%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,S,7th Grade Science,?20%
2015,CANYON GROVE ACADEMY,CANYON GROVE ACADEMY,S,8th Grade Science,21-29%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,L,3rd Grade Language Arts,76.7%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,L,4th Grade Language Arts,50.0%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,L,5th Grade Language Arts,52.1%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,L,6th Grade Language Arts,65.8%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,M,3rd Grade Math,71.2%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,M,4th Grade Math,47.2%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,M,5th Grade Math,79.5%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,M,6th Grade Math,67.1%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,S,4th Grade Science,61.1%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,S,5th Grade Science,69.9%
2015,CANYON RIM ACADEMY,CANYON RIM ACADEMY,S,6th Grade Science,64.4%
2015,CANYONS DISTRICT,ALTARA SCHOOL,L,3rd Grade Language Arts,60.0%
2015,CANYONS DISTRICT,ALTA VIEW SCHOOL,L,3rd Grade Language Arts,41.3%
2015,CANYONS DISTRICT,BELL VIEW SCHOOL,L,3rd Grade Language Arts,42.4%
2015,CANYONS DISTRICT,BELLA VISTA SCHOOL,L,3rd Grade Language Arts,40.0%
2015,CANYONS DISTRICT,BROOKWOOD SCHOOL,L,3rd Grade Language Arts,65.8%
2015,CANYONS DISTRICT,BUTLER SCHOOL,L,3rd Grade Language Arts,58.3%
2015,CANYONS DISTRICT,CANYON VIEW SCHOOL,L,3rd Grade Language Arts,58.2%
2015,CANYONS DISTRICT,COPPERVIEW SCHOOL,L,3rd Grade Language Arts,19.8%
2015,CANYONS DISTRICT,CRESCENT SCHOOL,L,3rd Grade Language Arts,61.0%
2015,CANYONS DISTRICT,DRAPER SCHOOL,L,3rd Grade Language Arts,62.0%
2015,CANYONS DISTRICT,EAST MIDVALE SCHOOL,L,3rd Grade Language Arts,37.2%
